CI,(['stat', 34.83657216244316], ['p', 2.7247989967410805e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.16222823966148514, 0.14542086972107993), mean=0.0007187345874794451, variance=0.001146545485971558, skewness=0.14503775033745978, kurtosis=4.713818788496114)])
CINF,(['stat', 29.2723244369673], ['p', 4.401447360821325e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.1331421221603022, 0.1683138067843961), mean=0.0003622216651244532, variance=0.0014152565578293523, skewness=0.19554877538776333, kurtosis=3.6837258080075532)])
CTAS,(['stat', 49.12530653789003], ['p', 2.150677167095695e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.16860993581321526, 0.14658847938307695), mean=0.0011023988243848131, variance=0.0010849965081356008, skewness=-0.42945151502462275, kurtosis=6.181589940978624)])
CSCO,(['stat', 43.132791891808495], ['p', 4.303613351072924e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.11185030520737005, 0.13373494979001377), mean=0.0001800760035906189, variance=0.0006956711343869863, skewness=0.039256459711677065, kurtosis=6.505567613227715)])
C,(['stat', 30.402458570760555], ['p', 2.501439498531906e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.192986041849733, 0.17984298382676012), mean=0.0001627194264490356, variance=0.0018435720027731237, skewness=-0.08624480831101228, kurtosis=4.06981654672137)])
CFG,(['stat', 32.218197922326794], ['p', 1.0090372816480074e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.21766696865312907, 0.1699605907826125), mean=0.001509794545368644, variance=0.002335007289157552, skewness=-0.21592450130840468, kurtosis=4.088908058438837)])
CTXS,(['stat', 51.11797296895155], ['p', 7.940963626648074e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.1292850252964961, 0.15098427983426532), mean=0.0008645820623880365, variance=0.0006825600320501524, skewness=0.35665658326189864, kurtosis=7.118381448743669)])
CLX,(['stat', 66.54544864214567], ['p', 3.54682229282223e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.10624540523846371, 0.13274954225351165), mean=0.001202655457627595, variance=0.0004162597847370385, skewness=0.44665053185154374, kurtosis=10.618247590573844)])
CME,(['stat', 87.47086201530735], ['p', 1.0137798379256196e-19], ['desc', DescribeResult(nobs=252, minmax=(-0.18389102031310078, 0.1184033609986459), mean=0.00029257700698920704, variance=0.0009204160881361156, skewness=-1.0068425445999638, kurtosis=9.549539677367132)])
CMS,(['stat', 46.537921143699066], ['p', 7.841855294593799e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.1228536936793384, 0.13819130981931238), mean=-2.5439656580022832e-05, variance=0.000607390747198987, skewness=0.12856143582818416, kurtosis=7.126506530293355)])
KO,(['stat', 30.75126921904228], ['p', 2.1011000511078168e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.0967247717243731, 0.0647957807896582), mean=-0.00023207988096338525, variance=0.0004903860708055844, skewness=-0.447178627757163, kurtosis=2.9587939312977154)])
CTSH,(['stat', 47.05509986929808], ['p', 6.05501036181172e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.17179790737464062, 0.14960987858889996), mean=0.0015112232783679078, variance=0.0009275104879058272, skewness=0.0877622891870606, kurtosis=7.340714873502504)])
CL,(['stat', 81.28440135538402], ['p', 2.235200640787786e-18], ['desc', DescribeResult(nobs=252, minmax=(-0.09782924141814608, 0.12608269734139976), mean=0.0008715617020610945, variance=0.00040203494247179457, skewness=0.8298794450329996, kurtosis=10.261777512070402)])
CMCSA,(['stat', 37.33651598955868], ['p', 7.806899095402872e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.08365110660851749, 0.1256441132217363), mean=0.0005310753575267965, variance=0.000590082668618053, skewness=0.3793482581163131, kurtosis=4.275007240916426)])
CMA,(['stat', 28.480740684825268], ['p', 6.538614602479035e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.20290706337011688, 0.1997774797505456), mean=0.0011698988703945953, variance=0.0023279766017309917, skewness=-0.19969985170968357, kurtosis=3.5537128005841376)])
CAG,(['stat', 37.15606968216737], ['p', 8.544014641394457e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.09958969283083796, 0.09761991225465616), mean=0.0005222611690583775, variance=0.00046425041289518336, skewness=-0.004380862887763983, kurtosis=5.304195871180617)])
CXO,(['stat', 31.858317229582042], ['p', 1.2079648919890294e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.17603445022822506, 0.18568178551396675), mean=-0.0001987774147246198, variance=0.001995433564108542, skewness=0.4180436407886407, kurtosis=3.2485190215872564)])
COP,(['stat', 47.35613456024093], ['p', 5.208900217617281e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.24840068098773638, 0.25213855798256146), mean=-0.0002234305817839876, variance=0.0021366887482999306, skewness=0.10506720024864388, kurtosis=7.3777375626991955)])
ED,(['stat', 74.2061112726735], ['p', 7.697464158564538e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.13134500178845965, 0.18013821040166222), mean=-0.0004920024157246273, variance=0.0006824793179273383, skewness=0.5107486051630946, kurtosis=12.521650416706006)])
STZ,(['stat', 54.72878785139724], ['p', 1.3055536324422772e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.15244742931658783, 0.17209389560872634), mean=0.0010494335031107011, variance=0.0008399999724809967, skewness=0.18289723809621494, kurtosis=9.051950400618347)])
COO,(['stat', 58.31546385905702], ['p', 2.1724906609567455e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.13535465433160676, 0.09794062093600675), mean=0.0006300036396244907, variance=0.0006432098450290799, skewness=-0.6991348103274356, kurtosis=5.913433885845398)])
CPRT,(['stat', 51.46106490721481], ['p', 6.68916238537165e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.1405914650410972, 0.1735284925053333), mean=0.00108214239818042, variance=0.0007789966982871507, skewness=0.13086910719462452, kurtosis=8.348270869774918)])
GLW,(['stat', 39.395871097720054], ['p', 2.7880161570312524e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.16403502378513102, 0.1311646790269032), mean=0.0015597982666687331, variance=0.0010373369757969097, skewness=-0.1893579904679322, kurtosis=5.432896727740104)])
CTVA,(['stat', 40.02972856230781], ['p', 2.0307426341654598e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.16438353388488913, 0.12310345472369066), mean=0.0022020331621180177, variance=0.001040024244853093, skewness=-0.4698369269615878, kurtosis=4.235217330721918)])
COST,(['stat', 73.92852073577589], ['p', 8.843530838382896e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.06315543515853272, 0.09959466025022601), mean=0.0010114210606406067, variance=0.00034024982073202904, skewness=0.9576574685726531, kurtosis=6.6759658933343395)])
CCI,(['stat', 31.158316423513714], ['p', 1.7141844689363562e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.12425043118705603, 0.11339481745327085), mean=0.0008013850905350209, variance=0.0007291083880935308, skewness=0.038066824558144745, kurtosis=4.235626576889577)])
CSX,(['stat', 51.17454571588937], ['p', 7.71948967814008e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.15550572665568452, 0.16449861863571602), mean=0.0012576916728539436, variance=0.0008483277659420847, skewness=-0.050408551345196395, kurtosis=8.443016697261708)])
CMI,(['stat', 111.20105829957649], ['p', 7.128481048558811e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.11778839599020274, 0.21146356284029477), mean=0.001692408063472725, variance=0.0007754186240070612, skewness=1.242862289805162, kurtosis=13.78077937074545)])
CVS,(['stat', 41.41292793238612], ['p', 1.0169438160516004e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.12307169803454454, 0.10898654650059059), mean=0.00044972236162466614, variance=0.000628191723453746, skewness=-0.20584279668387034, kurtosis=5.773966695446427)])
DHI,(['stat', 44.38241406023365], ['p', 2.3039934497142412e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.2022900763358778, 0.14654626443928698), mean=0.0016557497605894178, variance=0.001413115992984449, skewness=-0.4402212194581596, kurtosis=5.172812948222644)])
DHR,(['stat', 32.14025667097543], ['p', 1.0491363642357426e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.09724877538763765, 0.09698199180813605), mean=0.001762324791838691, variance=0.00045534254590138027, skewness=-0.11624424134267618, kurtosis=4.310000439759678)])
DRI,(['stat', 66.0579009343008], ['p', 4.525942884724878e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.24663188793942503, 0.31342916839785007), mean=0.0016489470818729312, variance=0.002726967224526175, skewness=0.5394143741545341, kurtosis=9.43082877936757)])
DVA,(['stat', 19.66711349115343], ['p', 5.3621698685972705e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.08901035604270746, 0.11282046810611268), mean=0.001961629441497518, variance=0.0006905367236882501, skewness=0.22001473036999755, kurtosis=2.299337320888112)])
DE,(['stat', 34.85752907066468], ['p', 2.6963963831131512e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.13608232591346892, 0.13360321031608824), mean=0.0025591625938559434, variance=0.0008437479361654375, skewness=-0.2375253317200167, kurtosis=4.456196405522324)])
DAL,(['stat', 37.96538968400829], ['p', 5.7005975058948166e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.2599243875076236, 0.21017102703001522), mean=-0.0003949739283436043, variance=0.002591660428080768, skewness=-0.09594675466583213, kurtosis=5.380847049919073)])
XRAY,(['stat', 23.78542574024985], ['p', 6.840068100780469e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.13049911220399468, 0.12893991919276826), mean=0.00039307387737189293, variance=0.0009439541157293152, skewness=0.19088295427429322, kurtosis=2.904688815226529)])
DVN,(['stat', 50.61238045234095], ['p', 1.0224950795672044e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.37397154078769135, 0.21072098568531583), mean=0.0010014035638076192, variance=0.0037783277831768577, skewness=-0.4906219994121777, kurtosis=6.053182009893392)])
DXCM,(['stat', 26.989334145015047], ['p', 1.3782898416060028e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.17096959466536432, 0.1256888945893646), mean=0.0022594729804005123, variance=0.0012349768383872809, skewness=-0.2951922566266059, kurtosis=3.0525633989488155)])
FANG,(['stat', 74.40134878523511], ['p', 6.98155860910846e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.44645795353280016, 0.30962012467436595), mean=0.000738892870638387, variance=0.004312620314637294, skewness=-0.678366479838495, kurtosis=10.246691099148451)])
DLR,(['stat', 36.340289250261804], ['p', 1.284713991443317e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.1097359865346067, 0.11661601086131523), mean=0.000894377740842161, variance=0.0007527853189927658, skewness=0.26130714320771525, kurtosis=4.624783317431126)])
DFS,(['stat', 52.42429803585154], ['p', 4.132456804400579e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.2683539380830786, 0.26754217740737074), mean=0.002185870480620786, variance=0.002822758244501458, skewness=-0.36309807293050367, kurtosis=7.3846099447857885)])
DISCA,(['stat', 7.854818959292403], ['p', 0.01969462585592668], ['desc', DescribeResult(nobs=252, minmax=(-0.115928330069478, 0.08661165934608683), mean=0.0010000651226172283, variance=0.0010860864536530001, skewness=-0.22408033249223916, kurtosis=0.8946818263291902)])
DISCK,(['stat', 10.493079113828792], ['p', 0.0052657085928555876], ['desc', DescribeResult(nobs=252, minmax=(-0.11225933274873567, 0.0984204695832338), mean=0.0007596609832090738, variance=0.0010757079008798934, skewness=-0.21757568914408534, kurtosis=1.2153938131447042)])
DISH,(['stat', 26.14033827159933], ['p', 2.1071607435620397e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.15818488355830695, 0.16702247098952205), mean=0.00038975905289892606, variance=0.001613288152673156, skewness=-0.1381534557723841, kurtosis=3.3414029667173093)])
DG,(['stat', 74.59192259814047], ['p', 6.347019177516197e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.09934655159347605, 0.13541498751701075), mean=0.0013731297668629165, variance=0.00039072802355186653, skewness=0.6463365154832603, kurtosis=10.750672661990865)])
DLTR,(['stat', 52.41243112231636], ['p', 4.157049445730004e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.15919684458374983, 0.14076424319079872), mean=0.0011441423085869146, variance=0.0009106982742829461, skewness=0.015268672505545904, kurtosis=8.808896003141937)])
D,(['stat', 57.56411739081054], ['p', 3.1630840394764513e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.12313194216115098, 0.17232350576077948), mean=-1.507352022822242e-05, variance=0.0008104394264405254, skewness=0.21354576781355636, kurtosis=9.731075438007899)])
DPZ,(['stat', 221.05850756268444], ['p', 9.948440203017835e-49], ['desc', DescribeResult(nobs=252, minmax=(-0.09572680370285114, 0.256007975207579), mean=0.0014522495764937014, variance=0.0007581047930321239, skewness=3.088290887054969, kurtosis=29.613554345776215)])
DOV,(['stat', 64.59231009645549], ['p', 9.417986766415634e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.16308546217307307, 0.14333788341560671), mean=0.0006921832875840413, variance=0.0008561120009155086, skewness=-0.6312508056342927, kurtosis=8.016656036251884)])
DOW,(['stat', 56.73633132550434], ['p', 4.784782389203813e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.21657683121161841, 0.2090909420848721), mean=0.001382178229057591, variance=0.0015494554939608132, skewness=-0.510866784380904, kurtosis=7.247957832375702)])
DTE,(['stat', 50.89987373510919], ['p', 8.855903053611857e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.13905022229256803, 0.12641599235543), mean=0.00031935482363683256, variance=0.0009077111699712738, skewness=-0.47060914690757927, kurtosis=6.262229008456858)])
DUK,(['stat', 43.85720355940903], ['p', 2.995913370657052e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.11502089180935626, 0.12300838752529386), mean=0.0004650117155646778, variance=0.0006861472884261437, skewness=0.24937859125747905, kurtosis=6.101958580416342)])
DRE,(['stat', 56.23981769890805], ['p', 6.133081770759133e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.17973644626561014, 0.16180755506171152), mean=0.0009166159410869546, variance=0.0008743423836674121, skewness=-0.08558295223761272, kurtosis=9.832684941324835)])
DD,(['stat', 25.06973359850621], ['p', 3.5989558391527075e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.13209870149909642, 0.14054821695010467), mean=0.0017686864880602047, variance=0.0010678262095822906, skewness=-0.0872196899921286, kurtosis=3.259575604519834)])
DXC,(['stat', 115.1711179647246], ['p', 9.792858891174897e-26], ['desc', DescribeResult(nobs=252, minmax=(-0.2833553369560463, 0.41015988802805015), mean=0.0010177336951000759, variance=0.003724269190254678, skewness=1.3828409059013225, kurtosis=12.566896856128794)])
EMN,(['stat', 35.77374024231759], ['p', 1.705418649448689e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.13603984711892758, 0.12025008237904866), mean=0.001924550530394891, variance=0.0010650957991255425, skewness=-0.4161857816646024, kurtosis=3.841749364391722)])
ETN,(['stat', 90.68102391551949], ['p', 2.0364129496617576e-20], ['desc', DescribeResult(nobs=252, minmax=(-0.11968213912292647, 0.2326466953490698), mean=0.0016941581126452712, variance=0.0010766597427131835, skewness=0.9640628536610771, kurtosis=11.24747728345538)])
EBAY,(['stat', 5.050514589077292], ['p', 0.0800377168697894], ['desc', DescribeResult(nobs=252, minmax=(-0.07455397025970156, 0.08781631166427628), mean=0.002072630549501867, variance=0.0005891987715851363, skewness=-0.10229984787026011, kurtosis=0.7641726733191949)])
ECL,(['stat', 87.06196949853815], ['p', 1.2437512538587487e-19], ['desc', DescribeResult(nobs=252, minmax=(-0.11742326052387042, 0.22160997176444863), mean=0.0008545903405065267, variance=0.0009498034604440538, skewness=0.8218901933225625, kurtosis=12.38772399088715)])
EIX,(['stat', 36.36263783965805], ['p', 1.2704381285952207e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.13333327330865263, 0.13289851504718642), mean=-0.00024895289342259853, variance=0.0008235713660860045, skewness=-0.1316433099871061, kurtosis=5.015421588219814)])
EW,(['stat', 57.06305031822303], ['p', 4.0636478271297896e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.10657682406642588, 0.17592064963836074), mean=0.0007851474896203818, variance=0.0007883586169182504, skewness=0.6041854518573798, kurtosis=6.496794952237783)])
EA,(['stat', 28.139989594503675], ['p', 7.753162725312948e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.08644140116123522, 0.10664874443683758), mean=0.0011575356244684163, variance=0.0005398546933047234, skewness=0.11484736589932239, kurtosis=3.676681474549575)])
EMR,(['stat', 59.230529399314854], ['p', 1.3748457036094934e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.1895718537585971, 0.1633402647687312), mean=0.0009485391687779224, variance=0.0011600745598382657, skewness=-0.5447723459237723, kurtosis=7.541446832593039)])
ENPH,(['stat', 70.89154399458258], ['p', 4.0373538534812133e-16], ['desc', DescribeResult(nobs=252, minmax=(-0.26004544811378905, 0.4244461993762014), mean=0.009331013840765779, variance=0.004263036610930979, skewness=0.7603730528824871, kurtosis=8.189426308528594)])
ETR,(['stat', 49.81469472772085], ['p', 1.5236193551020465e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.15729137943632543, 0.14848984262363984), mean=-0.0004972741228385536, variance=0.0008802627416403955, skewness=-0.17007668755785674, kurtosis=7.790448031188152)])
EOG,(['stat', 72.97542339609633], ['p', 1.4242563101225525e-16], ['desc', DescribeResult(nobs=252, minmax=(-0.3200723523291472, 0.1657027121710022), mean=-0.00021510799257073204, variance=0.002280747549339664, skewness=-0.77873854069471, kurtosis=8.52111737927781)])
EFX,(['stat', 14.871781866562428], ['p', 0.0005897033563912443], ['desc', DescribeResult(nobs=252, minmax=(-0.08456808617599132, 0.08640797560772251), mean=0.0010225690886133429, variance=0.0007093607714209247, skewness=0.06722296532999342, kurtosis=1.9438038631774663)])
EQIX,(['stat', 35.077469478611505], ['p', 2.4155958963701364e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.12664844235381179, 0.11602000210436914), mean=0.0010805174945639484, variance=0.0006682223412182365, skewness=0.16199100918192408, kurtosis=4.71641568992514)])
EQR,(['stat', 35.07264870799261], ['p', 2.4214254361283546e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.16913456807843386, 0.15062106074471626), mean=-0.0004772209329594218, variance=0.0010345607600938385, skewness=0.09590938699118856, kurtosis=4.847128709033493)])
ESS,(['stat', 54.622181406972146], ['p', 1.3770319367126805e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.18880797100741686, 0.12013558244261446), mean=-0.00029260566468052886, variance=0.0010171830812181395, skewness=-0.5524132359541047, kurtosis=6.413487452258758)])
EL,(['stat', 44.88091036566426], ['p', 1.7957014887124304e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.13494379525792322, 0.0945026875096302), mean=0.0008979374999271195, variance=0.0006742400127970304, skewness=-0.568334213033501, kurtosis=4.432810250285703)])
ETSY,(['stat', 24.691286811026064], ['p', 4.348657394212254e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.17145202379236202, 0.21782430475020287), mean=0.006573210379653615, variance=0.0020953435986239117, skewness=0.06195052681289406, kurtosis=3.2292346952045037)])
EVRG,(['stat', 54.29787046550393], ['p', 1.6194488627422844e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.16060260293064732, 0.16048409734878177), mean=-0.00021291003571718363, variance=0.0009775433550981267, skewness=-0.05796561234214914, kurtosis=9.305815505047539)])
ES,(['stat', 55.01138616698602], ['p', 1.1335202234867546e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.128205162042615, 0.1479993897247216), mean=0.0005503596718970211, variance=0.0008223760789264537, skewness=0.414724267076451, kurtosis=7.632913513614504)])
RE,(['stat', 27.494823454369442], ['p', 1.0704710987441995e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.1430380505307982, 0.11725680919973169), mean=-0.00011531957810781776, variance=0.0009893785873715617, skewness=-0.20073573902802816, kurtosis=3.4052561515455766)])
EXC,(['stat', 64.6074376054031], ['p', 9.347020152234923e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.16089110837110454, 0.17994103258664462), mean=0.00032710606596545166, variance=0.0009616942948561287, skewness=0.48948709771946947, kurtosis=9.54873702296357)])
EXPE,(['stat', 51.257804330005236], ['p', 7.404729746173396e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.21441903029438414, 0.2456667335263769), mean=0.001930018890047616, variance=0.002016440712967405, skewness=0.36978684673842654, kurtosis=7.062737360007086)])
EXPD,(['stat', 52.0416194936588], ['p', 5.003868779298931e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.09838834407928754, 0.1294307482592687), mean=0.000799835090906702, variance=0.00042019653253079286, skewness=0.08203714659469626, kurtosis=8.627586215732466)])
EXR,(['stat', 64.26043286564095], ['p', 1.1117939357689617e-14], ['desc', DescribeResult(nobs=252, minmax=(-0.1546904232073616, 0.08176780931486549), mean=0.0005343125672449867, variance=0.0006888325956017669, skewness=-0.8464526719900707, kurtosis=5.758996229878679)])
XOM,(['stat', 19.013703428156656], ['p', 7.434071954159408e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.12224775456591108, 0.12686788800238835), mean=-0.0005641856991812073, variance=0.0011436536256214532, skewness=0.18070388875210222, kurtosis=2.3019366928028653)])
FFIV,(['stat', 21.222062560298184], ['p', 2.4642664692728818e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.09498574811737281, 0.08591936518047238), mean=0.0016995026078228854, variance=0.0006909414048768207, skewness=0.0159233959633198, kurtosis=2.771725127278219)])
FB,(['stat', 25.45758209223792], ['p', 2.9645329881909835e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.14252997678205148, 0.10234995425425542), mean=0.0009237626493989993, variance=0.000852823096632756, skewness=-0.14979763355383452, kurtosis=3.2222003302232594)])
FAST,(['stat', 37.494665336759475], ['p', 7.213347783504711e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.11021663903542012, 0.1132008275802463), mean=0.0016347028202326488, variance=0.0006096523497998743, skewness=0.220988432082857, kurtosis=4.974501509103954)])
FRT,(['stat', 114.48886840208061], ['p', 1.3773937461806973e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.2135417423150613, 0.32902953376550625), mean=-0.0004786343059449588, variance=0.0018188758772808517, skewness=1.1682451851196798, kurtosis=17.02754067667747)])
FDX,(['stat', 29.58244767448875], ['p', 3.7692340600151204e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.15136454730691284, 0.12038518311472202), mean=0.0024328936964288558, variance=0.0010979103713936954, skewness=-0.14852320534117203, kurtosis=3.8389864714179893)])
FIS,(['stat', 54.68739742738806], ['p', 1.3328538592750842e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.16589695862684706, 0.16310407074595856), mean=-2.834749832167977e-05, variance=0.0008130234741445411, skewness=-0.12326093691037916, kurtosis=9.267708578673153)])
FITB,(['stat', 31.81218125811689], ['p', 1.236154092905e-07], ['desc', DescribeResult(nobs=252, minmax=(-0.21781056365809748, 0.18503288426323894), mean=0.0016328831831043142, variance=0.002192690552362036, skewness=-0.05897852331841076, kurtosis=4.328903521706621)])
FE,(['stat', 112.7978694637768], ['p', 3.2081440519249195e-25], ['desc', DescribeResult(nobs=252, minmax=(-0.20905106169593501, 0.16938793141930675), mean=-0.0009550981421187228, variance=0.001125510294729667, skewness=-1.3443825146026414, kurtosis=12.397501929970817)])
FRC,(['stat', 33.06307795152747], ['p', 6.613690165359773e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.14347697604792786, 0.12879887880086738), mean=0.001497523340260002, variance=0.0009124579332617474, skewness=-0.09428315720316817, kurtosis=4.499304176426971)])
FISV,(['stat', 43.84485617171123], ['p', 3.0144664341439235e-10], ['desc', DescribeResult(nobs=252, minmax=(-0.16669887999423993, 0.12532469514128453), mean=2.3493977511132975e-05, variance=0.0008770173247252288, skewness=-0.3094847044393215, kurtosis=5.814385684952489)])
FLT,(['stat', 34.17832973980249], ['p', 3.7867793195029696e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.10663833253209787, 0.1594502365667796), mean=-2.928832930045584e-05, variance=0.0011644835178774386, skewness=0.427840558192829, kurtosis=3.541219283220852)])
FLIR,(['stat', 48.635623036274794], ['p', 2.7473161915339738e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.18726110684005937, 0.19187769783421293), mean=0.0007325493889967738, variance=0.0014346039205200567, skewness=-0.02106076694144072, kurtosis=7.807559326027667)])
FLS,(['stat', 20.14792828111579], ['p', 4.2163141592428763e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.18236255507323018, 0.13146157292698502), mean=-0.0002646075038795325, variance=0.0016287450077586496, skewness=-0.33718666204504283, kurtosis=2.025351148573529)])
FMC,(['stat', 59.167949385520075], ['p', 1.4185447414662643e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.19352648886615376, 0.13700943921727715), mean=0.0013490661168105945, variance=0.0010546664953660044, skewness=-0.4537356244305889, kurtosis=8.368960672941778)])
F,(['stat', 74.39063660322412], ['p', 7.019052793876812e-17], ['desc', DescribeResult(nobs=252, minmax=(-0.11012431135992096, 0.2344138470648951), mean=0.0009780416377840034, variance=0.0012979437740509635, skewness=0.9147287448209521, kurtosis=7.2596162234413)])
FTNT,(['stat', 69.06887216928055], ['p', 1.0043497430591707e-15], ['desc', DescribeResult(nobs=252, minmax=(-0.1380329711300925, 0.2122734274812217), mean=0.001422557027307536, variance=0.0012180114586023982, skewness=0.712360029825466, kurtosis=8.27503858067722)])
FTV,(['stat', 56.197117738052924], ['p', 6.265430743255812e-13], ['desc', DescribeResult(nobs=252, minmax=(-0.14432201964187252, 0.18828848081398508), mean=0.0007230135202779423, variance=0.0008613996952912263, skewness=0.1765481363685691, kurtosis=9.506925833065782)])
FBHS,(['stat', 33.3700295439742], ['p', 5.6727044082121806e-08], ['desc', DescribeResult(nobs=252, minmax=(-0.15843612106529703, 0.15905805124794314), mean=0.0016574524884936082, variance=0.001317558925982301, skewness=-0.1014930884570311, kurtosis=4.541121025981226)])
FOXA,(['stat', 14.05290381072799], ['p', 0.0008880771790857544], ['desc', DescribeResult(nobs=252, minmax=(-0.11137627931054872, 0.12376683911593345), mean=-0.00030197526854021053, variance=0.0009947292990485728, skewness=0.03576985610119783, kurtosis=1.8628516529015435)])
FOX,(['stat', 16.011522280198104], ['p', 0.00033353553715518566], ['desc', DescribeResult(nobs=252, minmax=(-0.10406496742692528, 0.13246872430289391), mean=-0.0003672877715051795, variance=0.000964145234503454, skewness=0.00796753920302453, kurtosis=2.1062012939074277)])
BEN,(['stat', 22.79537425302886], ['p', 1.1221408550213144e-05], ['desc', DescribeResult(nobs=252, minmax=(-0.1361645922193423, 0.13513513207350525), mean=0.0009275657755079517, variance=0.001183077715741181, skewness=-0.29946863570659205, kurtosis=2.477786662278789)])
FCX,(['stat', 55.16970464998149], ['p', 1.0472511625453278e-12], ['desc', DescribeResult(nobs=252, minmax=(-0.18055556679785822, 0.29684600079142576), mean=0.004448560212120719, variance=0.002084077187235915, skewness=0.36533462030903385, kurtosis=8.05270091873879)])
GPS,(['stat', 36.995993170530404], ['p', 9.255974655161392e-09], ['desc', DescribeResult(nobs=252, minmax=(-0.22849220681157967, 0.2945859592688618), mean=0.002572109074671321, variance=0.003554148799729721, skewness=0.5071952415024346, kurtosis=3.55035253546081)])
GRMN,(['stat', 23.551150281002837], ['p', 7.690112535862794e-06], ['desc', DescribeResult(nobs=252, minmax=(-0.09477072067218806, 0.1059248463357465), mean=0.0011986920628636493, variance=0.000558012670411331, skewness=0.015705755082743064, kurtosis=3.09054021441888)])
IT,(['stat', 50.3735329547918], ['p', 1.1521958373652361e-11], ['desc', DescribeResult(nobs=252, minmax=(-0.1275514802934694, 0.1639907605841695), mean=0.000461932108680906, variance=0.0009598273658086491, skewness=0.5165712155172142, kurtosis=5.810774345051527)])
