Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2020-01-17,26.56380564359392,26.794377338438263,26.46773364597021,26.679092407226562,7463900,0.0,0,0.006524134259652703
2020-01-21,26.62144772102212,26.659877252479625,26.208341252379427,26.246768951416016,7662500,0.0,0,-0.01620457882193338
2020-01-22,26.477340562698586,26.78476948374377,26.26598363758525,26.49655532836914,3686900,0.0,0,0.009516842907997258
2020-01-23,26.458126337325666,26.659875869750977,26.17951774597168,26.659875869750977,4243400,0.0,0,0.006163840520317487
2020-01-24,26.467733065917564,26.51576997988714,25.9105176908168,26.035411834716797,5294600,0.0,0,-0.02342336618838925
2020-01-27,25.52623113642001,26.256375725392243,25.50701637113685,26.083446502685547,6255800,0.0,0,0.001844974386181919
2020-01-28,26.160303047905572,26.544589181424147,26.131482733154694,26.41008949279785,4486400,0.0,0,0.01252299959971448
2020-01-29,26.477341113027308,26.573413110956,26.34284141537971,26.429306030273438,3700700,0.0,0,0.0007276210662150451
2020-01-30,26.22755585879036,26.53498663279922,26.006591536076737,26.515771865844727,3631000,0.0,0,0.003271589328613045
2020-01-31,26.41969952238997,26.506164140147835,25.747197347033456,25.84326934814453,13437500,0.0,0,-0.0253623587162648
2020-02-03,26.035413810524965,26.2371633672451,25.910519657146843,26.025806427001953,4394400,0.0,0,0.007063234778788896
2020-02-04,26.30441412389908,26.51577290383033,26.24677165320015,26.381271362304688,5245400,0.0,0,0.01365817179574269
2020-02-05,26.54458783321941,26.95769609292784,26.458125060937416,26.823196411132812,5801300,0.0,0,0.016751468978086326
2020-02-06,26.92887919252012,27.14023612390197,26.746342578077954,26.871234893798828,5730900,0.0,0,0.0017909305785077656
2020-02-07,26.794378236384855,26.92887977053391,26.46773453297015,26.563806533813477,4134100,0.0,0,-0.011440797611288689
2020-02-10,26.592629354306776,27.31316663016803,26.496557351041062,27.18827247619629,6758300,0.0,0,0.023508149767162312
2020-02-11,27.274735666953614,27.332379965345652,26.9384864217715,27.13062858581543,9613800,0.0,0,-0.002120174808139308
2020-02-12,25.30526699693906,25.487803603470425,24.642372249740546,25.103515625,20446900,0.0,0,-0.0747167709145985
2020-02-13,25.065088475647183,25.555054009750698,24.863337099288827,25.036266326904297,8992400,0.0,0,-0.0026788796876215937
2020-02-14,25.132336956636564,25.37251601916743,25.08430187709872,25.20919418334961,5829600,0.0,0,0.006907094459986718
2020-02-18,25.362912198409266,25.420554668433393,24.680804444597356,24.77687644958496,7304500,0.0,0,-0.017149208761706003
2020-02-19,24.786480529513124,25.43976792574263,24.56551621385343,25.18998146057129,9015000,0.0,0,0.016673006051707073
2020-02-20,25.113122124806978,25.46858794266882,25.00744458362169,25.458980560302734,6683200,0.0,0,0.01067881293015227
2020-02-21,25.30526596970451,25.3821231957945,24.55590664101151,24.757658004760742,12934500,0.0,0,-0.02754715782436079
2020-02-24,24.017907276272798,24.306121430619708,23.864192816298324,24.123586654663086,8089700,0.0,0,-0.025611120000758048
2020-02-25,24.210051667739663,24.258086750118057,23.06679874940871,23.11483383178711,8644600,0.0,0,-0.04181603827476399
2020-02-26,23.20129652647609,23.527940190403356,22.855439930639587,22.874652862548828,6924300,0.0,0,-0.010390772046476426
2020-02-27,22.413512218225996,22.596048836549883,21.77943957817565,21.817867279052734,10540500,0.0,0,-0.04619897796247219
2020-02-28,21.212615476765826,21.769830848171726,20.991651171233688,21.51043701171875,14106800,0.0,0,-0.014090757057136694
2020-03-02,21.64493961111699,22.57683379311885,21.44318822861744,22.56722640991211,9722800,0.0,0,0.04912914589404327
2020-03-03,22.423120810685337,23.124443339404138,21.76022598491577,22.144512176513672,10577600,0.0,0,-0.018731333027827035
2020-03-04,22.51919008940942,23.095620223205838,22.394295947002743,22.961118698120117,6838800,0.0,0,0.036876247943385954
2020-03-05,22.413510902267706,22.663297356776592,21.4431872325135,21.500829696655273,11617400,0.0,0,-0.06359833859420805
2020-03-06,20.61697090627181,21.741009049905347,20.578543207153366,21.472009658813477,16566400,0.0,0,-0.0013404151490153948
2020-03-09,20.021327379437437,20.693829506983075,19.223932942021207,19.377647399902344,11371700,0.0,0,-0.09753918204165268
2020-03-10,20.011718260600144,21.039684295654297,19.665859844162963,21.039684295654297,9232600,0.0,0,0.08577082973242289
2020-03-11,20.415220392252003,21.078115120419433,20.328755782820565,20.87636375427246,13919600,0.0,0,-0.007762499621516206
2020-03-12,19.483326695644035,20.789899582187715,19.339217788612864,19.867612838745117,15484500,0.0,0,-0.0483202404116424
2020-03-13,20.818722022105593,21.510437089390336,20.511293103312376,21.260650634765625,20301600,0.0,0,0.07011601279565172
2020-03-16,19.450511550986484,20.605505611716648,18.50904353273212,20.226978302001953,10090600,0.225,0,-0.048619035725717685
2020-03-17,20.498743099021294,22.498146420920342,20.226978803802442,21.89638328552246,11154500,0.0,0,0.08253358255470511
2020-03-18,20.683151898019442,22.100206006038555,19.586392401421467,20.916091918945312,11373700,0.0,0,-0.044769556405477307
2020-03-19,20.79962495431113,21.10050561393861,19.178748856974085,19.479629516601562,9055400,0.0,0,-0.06867738045474148
2020-03-20,19.45051366632635,19.615511249024028,17.781107193222713,17.82963752746582,10324700,0.0,0,-0.084703458437417
2020-03-23,17.839341692019826,18.53816369317702,17.17934580938897,18.00434112548828,8851100,0.0,0,0.009798494094640953
2020-03-24,18.596397208800525,19.411688263987426,17.87816496518213,18.547868728637695,7201900,0.0,0,0.030188697234799555
2020-03-25,18.59639697735564,19.236982533995267,17.75198958507741,18.674043655395508,8760200,0.0,0,0.00680266442488886
2020-03-26,18.625514858880823,20.285213267955523,18.57698452890499,20.14933204650879,8143600,0.0,0,0.07900208537249642
2020-03-27,19.75139120811472,20.003743352516675,18.965218430213447,19.159334182739258,6038400,0.0,0,-0.04913303634504673
2020-03-30,19.353454804415627,19.353454804415627,17.96551871939646,18.35375213623047,8272800,0.0,0,-0.042046453119156
2020-03-31,18.217868267241155,18.576983431636826,17.519046366808173,17.59669303894043,9065900,0.0,0,-0.04124819228628451
2020-04-01,16.965813990841003,17.80051712409793,16.87846125125631,17.082284927368164,8230600,0.0,0,-0.029233226404183466
2020-04-02,17.179342915735695,18.208161759294704,17.00463744487343,17.32493019104004,8495200,0.0,0,0.014204496922020304
2020-04-03,17.16963891646356,17.45110743575359,16.975521291872397,17.198755264282227,4608300,0.0,0,-0.007282853400648381
2020-04-06,17.78110692865343,18.780809584271076,17.480226265794887,18.654632568359375,7235100,0.0,0,0.08465015529935838
2020-04-07,19.227276900629253,19.69315883059802,18.819631368933376,19.295217514038086,8098900,0.0,0,0.03433918858124407
2020-04-08,19.353454785993474,19.848453086201765,19.1205147361148,19.66404151916504,7191900,0.0,0,0.019114788670229643
2020-04-09,19.741685223970602,20.207565253439235,19.489333078531093,19.596097946166992,5953000,0.0,0,-0.0034552191588808068
2020-04-13,19.499039966440254,19.73197999100102,19.19815933278794,19.353452682495117,4624800,0.0,0,-0.012382325519011639
2020-04-14,19.799920383956465,19.96491979762455,19.38256881695821,19.566980361938477,4286200,0.0,0,0.011033053530365322
2020-04-15,19.22727556634071,19.22727556634071,18.53816156245217,18.567277908325195,4475600,0.0,0,-0.05109129948113478
2020-04-16,18.809926177160605,18.86816257814132,18.35375214360278,18.61581039428711,4038100,0.0,0,0.0026138718988071297
2020-04-17,19.02345530303679,19.392276573921524,19.02345530303679,19.343748092651367,5276900,0.0,0,0.03910319684968688
2020-04-20,19.130217666126534,19.295217088441238,18.392575150035572,18.761396408081055,6798600,0.0,0,-0.030105421233827312
2020-04-21,18.460517261265206,18.50904574478738,18.023753504593717,18.14022445678711,5909600,0.0,0,-0.033109046777903495
2020-04-22,18.50904550296407,18.54786977026895,18.198458769496863,18.35375213623047,5672400,0.0,0,0.011770950241107414
2020-04-23,18.47992706298828,18.683748889550493,18.295515516639554,18.47992706298828,5620500,0.0,0,0.006874612113167977
2020-04-24,18.63522033509169,18.63522033509169,17.625811718454635,17.955810546875,8603400,0.0,0,-0.02836139527644488
2020-04-27,18.052869384645792,18.625514302556738,17.751988752753807,18.567277908325195,6892000,0.0,0,0.03405401053068102
2020-04-28,18.868160391459927,18.98462947743752,18.11110392763459,18.567277908325195,8276600,0.0,0,0.0
2020-04-29,18.98463224822114,19.58639545107445,18.790516459513274,19.372865676879883,5805400,0.0,0,0.043387499908830396
2020-04-30,19.26610116347358,19.314629644118053,18.20816399448673,18.509044647216797,5835800,0.0,0,-0.04458922309537272
2020-05-01,18.149930955432325,18.450811633160743,17.887872695196435,17.9752254486084,10671800,0.0,0,-0.028840991460284182
2020-05-04,17.819930816830425,18.353751515518343,17.509344093867064,18.295516967773438,9101300,0.0,0,0.017818498025560903
2020-05-05,18.431398831821717,19.062278366000776,18.421692764989057,18.790515899658203,8141700,0.0,0,0.02705574992806592
2020-05-06,18.751690540504175,19.18845426632825,18.21786985449062,18.89727783203125,9472600,0.0,0,0.005681692452892628
2020-05-07,19.139925051887463,19.460217852434624,18.722575285487125,18.87786865234375,6904800,0.0,0,-0.0010270886558381154
2020-05-08,19.091395917312173,19.518453587212573,19.00404317003157,19.343748092651367,6852600,0.0,0,0.024678603760164286
2020-05-11,19.2563957490086,19.363160631532345,18.67404470534542,18.741985321044922,5741700,0.0,0,-0.031108902407339212
2020-05-12,18.79051417859201,18.858454788954816,18.305221988865917,18.31492805480957,4849000,0.0,0,-0.022786127452347316
2020-05-13,18.27610524387157,18.382870126496147,17.625813583894754,17.78110694885254,4550400,0.0,0,-0.029146776026611088
2020-05-14,17.577285711871156,17.849048184361806,17.043463131456093,17.83934211730957,5974800,0.0,0,0.0032751149084555564
2020-05-15,17.693753364749924,18.538162616700614,17.519047874605448,18.023752212524414,14597800,0.0,0,0.010337269950998262
2020-05-18,18.41198459643294,18.945807103835637,18.33433792187799,18.829336166381836,5961700,0.0,0,0.04469568513584177
2020-05-19,18.73227688487017,18.73227688487017,18.14992776611198,18.208162307739258,4570800,0.0,0,-0.032989684455877466
2020-05-20,18.43139669093709,18.683748845545534,18.276103342138466,18.567277908325195,3525400,0.0,0,0.019722781163549863
2020-05-21,18.567279181010395,18.66433799347307,18.2858106612358,18.334339141845703,4150100,0.0,0,-0.012545660577151563
2020-05-22,18.411985214557514,18.59639676703259,18.237281579375807,18.450809478759766,3720000,0.0,0,0.006352578951058785
2020-05-26,18.93610358004514,19.421395823968663,18.7322798749509,19.236984252929688,6240300,0.0,0,0.042609229425676576
2020-05-27,19.528159675153823,19.858156680390394,19.44080692777732,19.693159103393555,8231800,0.0,0,0.023713428490975463
2020-05-28,19.867862695882646,20.09109852262871,19.431100811364654,19.78050994873047,8853600,0.0,0,0.00443559333869703
2020-05-29,19.644626826416616,19.770803827357277,19.295215871495053,19.43109893798828,14433100,0.0,0,-0.017664408634955997
2020-06-01,19.44080749429538,20.26580280829207,19.31463047718893,20.10080337524414,9056300,0.0,0,0.034465597617156396
2020-06-02,22.56608876345715,22.934910044829124,22.158443214970788,22.371971130371094,24359200,0.0,0,0.11298890460886213
2020-06-03,22.517557718373933,22.672851066673665,22.022559476452514,22.226381301879883,7185700,0.0,0,-0.0065076889131849835
2020-06-04,22.15844322915995,22.91549977718882,22.06138441255477,22.808734893798828,8079000,0.0,0,0.026201007892800332
2020-06-05,23.420201000814025,24.089904762120955,23.313437974549768,23.82784652709961,7807100,0.0,0,0.04468076103501262
2020-06-08,24.00255204006561,24.177257530246894,23.662847125962312,24.08990478515625,6857800,0.0,0,0.0109979832948226
2020-06-09,23.614319467773694,23.789024964035374,23.245498193299085,23.67255401611328,4786300,0.0,0,-0.01732471642229705
2020-06-10,23.23579190314914,23.42990767949447,22.75049968542146,23.012556076049805,8520000,0.0,0,-0.027880301365633575
2020-06-11,22.323442247178818,22.449617410550772,21.779915476030308,21.838150024414062,7492200,0.0,0,-0.05103327278180969
2020-06-12,22.40108785658378,22.41079392272366,21.430503457509534,21.857561111450195,6863000,0.0,0,0.0008888613282000968
2020-06-15,21.26443186541396,21.872266107879362,20.911494647256312,21.676191329956055,5298000,0.225,0,-0.008297805073921527
2020-06-16,22.166380248535955,22.22520249271489,21.44089967057768,21.558544158935547,6865300,0.0,0,-0.005427483510810349
2020-06-17,21.48011501082688,21.607565394856678,21.29384237951245,21.440900802612305,5434100,0.0,0,-0.0054569248951108484
2020-06-18,21.27423526598283,21.470310038202797,21.078158623837425,21.254627227783203,6277400,0.0,0,-0.008687768137353946
2020-06-19,21.646780447899456,21.715406717397446,20.980122052903678,21.186002731323242,11863800,0.0,0,-0.003228685016421151
2020-06-22,21.20560727154685,21.53893644342784,20.950710252979466,21.323253631591797,3403500,0.0,0,0.006478376407722752
2020-06-23,21.597760667807595,21.646778893951424,21.205607378955115,21.244823455810547,5150600,0.0,0,-0.0036781523653149906
2020-06-24,21.10757192561565,21.17619819343504,20.45071756660421,20.538951873779297,6449200,0.0,0,-0.03322558003362419
2020-06-25,20.46051986395374,20.764436968681665,20.34287350764836,20.7546329498291,3958100,0.0,0,0.01050107509746634
2020-06-26,20.666400166625785,20.813456720354786,20.382091078739784,20.695812225341797,5876200,0.0,0,-0.002834100927224026
2020-06-29,20.862475817195897,21.03894255124819,20.764437496105437,20.882081985473633,4776300,0.0,0,0.009000359981221173
2020-06-30,20.84286739450246,21.293841045303797,20.744829075220522,21.195804595947266,4190700,0.0,0,0.01502353121168043
2020-07-01,21.411489465232275,21.82324894994542,21.264432907104492,21.264432907104492,4592700,0.0,0,0.0032378252425646625
2020-07-02,21.489917502087202,21.568347782864237,21.06835404168861,21.12717628479004,3985600,0.0,0,-0.006454751128989411
2020-07-06,21.4703096460262,21.548739927466666,21.13698048242286,21.195804595947266,4581300,0.0,0,0.0032483428089078448
2020-07-07,21.038942736602852,21.19580517368482,20.548752996757393,20.57816505432129,4100100,0.0,0,-0.029139707286416128
2020-07-08,20.568361174022026,20.725221742237743,20.440912663568806,20.646791458129883,4224400,0.0,0,0.0033349136634601706
2020-07-09,20.725220491214063,20.725220491214063,19.911505641490745,20.323265075683594,6063200,0.0,0,-0.015669571860711384
2020-07-10,20.28405291065772,20.98992549600055,20.21542664304564,20.911495208740234,5203600,0.0,0,0.02894368256606783
2020-07-13,21.097766203442333,21.558543871565206,20.803651246617292,21.04874610900879,5477500,0.0,0,0.006563418775104468
2020-07-14,20.813456796749822,21.15659000332731,20.705616320913016,21.136981964111328,4801100,0.0,0,0.004191976787860652
2020-07-15,21.49972219343959,21.81344332636098,21.284037512112047,21.695796966552734,3550000,0.0,0,0.02643778583859424
2020-07-16,21.57815322537593,21.77422800529236,21.460506861485662,21.519330978393555,2699500,0.0,0,-0.008133648578626862
2020-07-17,21.636974441149267,21.666386498201447,21.323253312294383,21.558544158935547,3474900,0.0,0,0.0018222304671722256
2020-07-20,21.47031021118164,21.5487404946866,21.225215341487957,21.47031021118164,3315800,0.0,0,-0.004092760026067732
2020-07-21,21.597760200527972,21.79383497078656,21.303645240251953,21.411487579345703,4714900,0.0,0,-0.0027397196993130812
2020-07-22,21.48991980545618,22.607551893802224,21.48991980545618,22.225204467773438,8044700,0.0,0,0.03800375314476856
2020-07-23,22.25461525156045,22.6859808823762,22.225203193580768,22.274221420288086,5508400,0.0,0,0.0022054668871875904
2020-07-24,22.25461583150776,22.4604946329542,21.9016786062561,22.02912712097168,4746700,0.0,0,-0.011003495686415565
2020-07-27,22.019321794971532,22.411475075284727,21.891873287817543,22.303632736206055,4881000,0.0,0,0.012461030059291112
2020-07-28,22.284024340636755,22.352650602612762,21.980107236203555,22.01932144165039,3167100,0.0,0,-0.012747308831629667
2020-07-29,22.13696910631857,23.685968646497752,22.11736106747346,23.676164627075195,10695900,0.0,0,0.07524497018744736
2020-07-30,23.450675798916468,23.92125747168862,23.313423278505926,23.754592895507812,7705100,0.0,0,0.0033125411006362793
2020-07-31,23.82322173944957,23.95067212501794,23.529108629550407,23.80361557006836,11753800,0.0,0,0.0020637135216834412
2020-08-03,23.842829604384054,23.980082138676472,22.999702619615118,23.734987258911133,8182400,0.0,0,-0.0028831044996173727
2020-08-04,23.71537971496582,23.89184831735561,23.40165858623972,23.71537971496582,8043300,0.0,0,-0.0008261029901311945
2020-08-05,23.88204482935908,24.636935610919206,22.02912633299212,22.431081771850586,10570200,0.0,0,-0.05415464388726465
2020-08-06,22.440886932164652,22.83304024165759,22.24481214734375,22.313438415527344,4993400,0.0,0,-0.005244658172076089
2020-08-07,22.176184502650006,22.86244901181401,21.98991187919565,22.813430786132812,5473900,0.0,0,0.022407679233225508
2020-08-10,22.872254049966916,23.244797443548173,22.81343180254367,22.92127227783203,4232600,0.0,0,0.0047271053928799045
2020-08-11,22.999702538044456,23.293817514675077,22.705589431339366,22.774215698242188,3973700,0.0,0,-0.006415725000224692
2020-08-12,22.87225433448766,23.06833098823829,22.725197779137467,22.911470413208008,3160400,0.0,0,0.006026759243191515
2020-08-13,22.882056590349745,22.989898928592332,22.744804065259476,22.98009490966797,2734700,0.0,0,0.0029952026309232327
2020-08-14,22.911469310204197,23.323228767317158,22.87225323337179,23.176170349121094,3500800,0.0,0,0.008532403378831654
2020-08-17,23.234994037223263,23.67616367392471,23.10754365978642,23.489891052246094,5791500,0.0,0,0.01353634782620139
2020-08-18,23.509499841130054,23.509499841130054,23.1663666438977,23.313425064086914,4223200,0.0,0,-0.0075124225892186924
2020-08-19,23.31342517347602,23.4898919126652,23.097740486813414,23.234994888305664,2819000,0.0,0,-0.003364163590963143
2020-08-20,23.08793715767291,23.26440577206337,22.88205835416775,22.911470413208008,3515900,0.0,0,-0.013924017485387408
2020-08-21,22.980095543482868,23.107544053163934,22.833038995412263,23.02911376953125,9316500,0.0,0,0.005134692544893182
2020-08-24,23.225191033977502,23.480089930074076,23.156564767706406,23.4506778717041,2506500,0.0,0,0.018305702355363884
2020-08-25,23.509498701410276,23.685967301141904,23.32322795273836,23.431068420410156,2007700,0.0,0,-0.0008361997636582297
2020-08-26,23.509498701410276,23.62714505787316,23.234993652872546,23.431068420410156,2036600,0.0,0,0.0
2020-08-27,23.538912038428332,23.64675438189171,23.1271525732983,23.382051467895508,2464100,0.0,0,-0.0020919640383086913
2020-08-28,23.46048086508792,23.587929372599334,23.31342431952077,23.489891052246094,3042100,0.0,0,0.004612066845317342
2020-08-31,23.538912876394786,23.538912876394786,23.11734937685844,23.127153396606445,4053000,0.0,0,-0.015442287698689161
2020-09-01,23.117347223560877,23.24479572856243,22.911468437806356,23.13695526123047,2654400,0.0,0,0.00042382494965687023
2020-09-02,23.185973698326908,23.6075371624661,22.872252572435066,23.49969482421875,3466900,0.0,0,0.01567792991310779
2020-09-03,23.46048210712144,23.538912393571163,22.59774708624892,22.774215698242188,3292900,0.0,0,-0.030871853077380607
2020-09-04,22.882057376180008,23.03891794450601,22.333045387039,22.578140258789062,2997900,0.0,0,-0.008609536418339059
2020-09-08,22.342848528503968,22.52911927736955,21.99971534754965,22.166379928588867,3990500,0.0,0,-0.018237123407004563
2020-09-09,22.48010287402462,22.529121102449597,22.235007992048644,22.24481201171875,3765500,0.0,0,0.003538335234826828
2020-09-10,22.352651725811068,22.421279861160965,21.715405428394504,21.754621505737305,3791600,0.0,0,-0.022036172107150587
2020-09-11,21.852659689721097,21.852659689721097,21.411488172057293,21.68599510192871,3161700,0.0,0,-0.003154566664857583
2020-09-14,21.882069967637914,22.28402540986281,21.82324772168257,22.127164840698242,3783200,0.0,0,0.020343532159623923
2020-09-15,22.41928799453497,22.67675354961851,22.151921588923255,22.211336135864258,3686800,0.225,0,0.0038039801200016043
2020-09-16,22.280654475309586,22.567828261815727,22.142019896309094,22.17172622680664,3509200,0.0,0,-0.0017833195092509246
2020-09-17,21.894456048367367,22.39948441958699,21.696405040093417,22.38958168029785,3072900,0.0,0,0.00982582281878508
2020-09-18,22.369777040148158,22.755974443127368,22.35987430048786,22.42919158935547,4762600,0.0,0,0.0017691223365943198
2020-09-21,22.142019680322772,22.29055699762502,21.49835482408893,21.716211318969727,3879700,0.0,0,-0.031788050297992476
2020-09-22,21.844943590336218,21.91426088053546,21.537966209987655,21.82513999938965,2041800,0.0,0,0.005016007572405945
2020-09-23,21.785528582587574,21.844943131688837,20.933911860866814,21.181474685668945,4092000,0.0,0,-0.029491921414419475
2020-09-24,21.11215657416298,21.775624994326837,20.86459375900862,21.320110321044922,3484000,0.0,0,0.006545136135859941
2020-09-25,21.161671103435854,21.498354807644667,21.062645595725282,21.35972023010254,2211300,0.0,0,0.0018578660457735374
2020-09-28,21.627087915940137,21.86474799439774,21.488453342361804,21.775625228881836,3070500,0.0,0,0.019471462842156395
2020-09-29,21.78552924938302,21.953872050951162,21.518160937112235,21.56767463684082,2368800,0.0,0,-0.00954969558188401
2020-09-30,21.587478439890784,21.80533494332609,21.0824519189833,21.221086502075195,4639400,0.0,0,-0.016069796146386595
2020-10-01,21.270597457885742,21.537965762025756,20.914108274453525,21.270597457885742,4166200,0.0,0,0.002333101832731499
2020-10-02,20.9933285111772,21.429037727335164,20.84478930378912,21.191377639770508,2970600,0.0,0,-0.003724381427088863
2020-10-05,21.072548331257725,21.478551212912794,21.0131318933903,21.270597457885742,3350600,0.0,0,0.0037383042981857795
2020-10-06,21.379525291500702,21.91426000067847,21.27059704627279,21.518159866333008,4869500,0.0,0,0.011638714377319337
2020-10-07,21.676600364413858,22.023188697353664,21.557771266051585,21.805334091186523,3457400,0.0,0,0.013345668339550976
2020-10-08,21.924163821358427,22.280654904227514,21.904360230230328,22.10240936279297,2281900,0.0,0,0.013623972481417779
2020-10-09,22.28065490270977,22.429192224310267,21.96377477962751,22.013286590576172,3284600,0.0,0,-0.004032265023867776
2020-10-12,22.072701978571434,22.161822856281972,21.775625460770065,22.05289649963379,2299200,0.0,0,0.0017993637113040695
