Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2020-01-17,253.17999267578125,258.489990234375,253.17999267578125,258.3999938964844,398400,0,0,0.024177529809522813
2020-01-21,256.80999755859375,257.6700134277344,253.38999938964844,254.1999969482422,478800,0,0,-0.01625385854275485
2020-01-22,255.47999572753906,257.6300048828125,253.41000366210938,256.29998779296875,459400,0,0,0.008261175727528158
2020-01-23,255.05999755859375,259.70001220703125,251.22000122070312,259.0799865722656,800900,0,0,0.010846659819361726
2020-01-24,260.010009765625,270.3999938964844,250.00999450683594,252.66000366210938,976700,0,0,-0.024779926057181267
2020-01-27,244.67999267578125,247.1699981689453,241.39999389648438,243.3800048828125,627600,0,0,-0.03672919593441992
2020-01-28,246.5800018310547,252.38999938964844,244.52999877929688,251.27999877929688,474500,0,0,0.03245950258028896
2020-01-29,250.25999450683594,254.99000549316406,245.7100067138672,246.02000427246094,514700,0,0,-0.020932802182380916
2020-01-30,242.39999389648438,248.3699951171875,242.35000610351562,248.13999938964844,523800,0,0,0.008617165597800902
2020-01-31,245.77000427246094,245.77999877929688,239.69000244140625,240.3300018310547,530100,0,0,-0.03147415804708653
2020-02-03,244.0,246.63999938964844,242.83999633789062,244.69000244140625,406100,0,0,0.018141724200611886
2020-02-04,251.1300048828125,255.99000549316406,249.82000732421875,254.72999572753906,554000,0,0,0.0410314814089594
2020-02-05,259.30999755859375,263.5299987792969,258.1199951171875,262.70001220703125,539200,0,0,0.03128809568236712
2020-02-06,265.1199951171875,266.5199890136719,261.3800048828125,262.0899963378906,382900,0,0,-0.0023221006501510377
2020-02-07,259.9599914550781,260.4200134277344,256.42999267578125,257.1499938964844,448000,0,0,-0.01884849673940825
2020-02-10,255.42999267578125,257.69000244140625,254.6699981689453,256.30999755859375,311200,0,0,-0.003266561764838194
2020-02-11,258.07000732421875,265.1199951171875,257.2099914550781,263.6400146484375,359200,0,0,0.02859824883798412
2020-02-12,265.0,267.5299987792969,264.4599914550781,265.1000061035156,280500,0,0,0.005537821931261178
2020-02-13,262.6499938964844,265.9800109863281,261.70001220703125,265.95001220703125,353700,0,0,0.003206360180858292
2020-02-14,264.6099853515625,267.5,263.94000244140625,265.4200134277344,275100,0,0,-0.001992851118518768
2020-02-18,264.3299865722656,265.510009765625,258.7699890136719,261.1099853515625,276600,0,0,-0.016238519546851626
2020-02-19,263.17999267578125,267.3999938964844,261.92999267578125,266.989990234375,266100,0,0,0.02251926472630128
2020-02-20,264.1199951171875,270.95001220703125,263.010009765625,270.7900085449219,390600,0,0,0.014232811901341513
2020-02-21,268.3399963378906,270.0,259.510009765625,261.4200134277344,561200,0,0,-0.034602440346808816
2020-02-24,249.6999969482422,250.35000610351562,241.5,243.27000427246094,566200,0,0,-0.06942853730780152
2020-02-25,244.8699951171875,245.17999267578125,229.8699951171875,232.16000366210938,1220700,0,0,-0.04566942251502748
2020-02-26,234.8800048828125,235.8800048828125,224.19000244140625,224.3000030517578,600400,0,0,-0.03385596350089304
2020-02-27,216.27000427246094,223.61000061035156,208.24000549316406,211.3699951171875,781400,0,0,-0.05764604439878973
2020-02-28,203.1199951171875,211.2899932861328,199.02999877929688,208.16000366210938,1141200,0,0,-0.015186599466487372
2020-03-02,209.55999755859375,216.88999938964844,202.13999938964844,216.75,661100,0,0,0.04126631527079594
2020-03-03,215.75999450683594,218.42999267578125,195.8300018310547,198.6300048828125,894900,0,0,-0.08359859338956166
2020-03-04,202.1199951171875,202.7100067138672,193.0399932861328,202.3800048828125,831400,0,0,0.018879322900950513
2020-03-05,194.77000427246094,194.77000427246094,184.0,185.05999755859375,828300,0,0,-0.08558161333303582
2020-03-06,174.99000549316406,182.77999877929688,169.24000549316406,174.44000244140625,967900,0,0,-0.05738676784443919
2020-03-09,153.72999572753906,160.3300018310547,144.6699981689453,148.14999389648438,1554200,0,0,-0.15071089301178264
2020-03-10,157.57000732421875,165.3699951171875,150.25999450683594,161.97000122070312,1297700,0,0,0.09328388723306391
2020-03-11,156.02000427246094,159.3000030517578,145.97999572753906,148.75,1129900,0,0,-0.08162006001771482
2020-03-12,133.89999389648438,148.60000610351562,127.55999755859375,136.9600067138672,1315000,0,0,-0.07926045906643908
