Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2020-01-17,20.855149688629293,21.192612038598696,20.75873345065677,21.18297004699707,13476400,0.0,0,0.013844122193208852
2020-01-21,21.134762271646512,21.1829703914166,20.990136073314353,21.173328399658203,10312200,0.0,0,-0.0004551603159271833
2020-01-22,21.173329502750427,21.173329502750427,20.758734869671116,21.144405364990234,9776100,0.0,0,-0.0013660126609302825
2020-01-23,21.15404518744686,21.375805469631302,21.086553087566536,21.308313369750977,10814500,0.0,0,0.007751837988886345
2020-01-24,21.385449769896187,21.404733754521747,21.019061418098513,21.19261360168457,10299900,0.0,0,-0.00542979474999894
2020-01-27,20.855146282499476,21.009416283907726,20.72016210016651,20.80693817138672,10554400,0.0,0,-0.01819857793600288
2020-01-28,20.97085002263434,21.12511819751819,20.806939856942538,20.864789962768555,8610900,0.0,0,0.0027804086745157885
2020-01-29,20.97085174374206,21.019059862716635,20.633389393854483,20.662315368652344,8548000,0.0,0,-0.009704128077853147
2020-01-30,20.517689472945825,20.835867844290792,20.440555378044678,20.75873374938965,8308300,0.0,0,0.004666388012041667
2020-01-31,20.68159939259195,20.758733486516327,20.401987152727415,20.556255340576172,11420500,0.0,0,-0.009753890158133105
2020-02-03,20.63339012629206,20.92264436747292,20.479121933271035,20.536972045898438,8205200,0.0,0,-0.0009380742921436536
2020-02-04,20.884075202976312,20.961209295066773,20.652672926704934,20.77801513671875,10185100,0.0,0,0.011737031646223306
2020-02-05,20.980492857817957,21.009418831405966,20.778014720745453,20.99977684020996,8857200,0.0,0,0.01067290123873832
2020-02-06,21.076910706429928,21.144402805061834,20.961208652331113,21.057626724243164,5703500,0.0,0,0.002754785656694958
2020-02-07,20.903358579641477,20.990134660604813,20.778014534240317,20.951566696166992,7343100,0.0,0,-0.005036656289194585
2020-02-10,21.886819336386424,22.05072950519541,21.0672684923415,21.115476608276367,13112200,0.0,0,0.007823277107929183
2020-02-11,21.231180382337833,21.5011487958939,21.17332843169991,21.433656692504883,9181000,0.0,0,0.015068572219857135
2020-02-12,21.50114572687894,21.72290782796014,21.50114572687894,21.674697875976562,12993500,0.0,0,0.011245919766736279
2020-02-13,21.54935718270028,21.587923307956878,21.346879048282428,21.424013137817383,9202700,0.0,0,-0.011565777737415628
2020-02-14,21.452937708997272,21.607205877985184,21.443295718557824,21.568639755249023,8979300,0.0,0,0.006750678152654288
2020-02-18,21.27938816037957,21.491508297934306,21.211896058074647,21.44329833984375,8465800,0.0,0,-0.0058112804899886905
2020-02-19,21.54935555557144,21.81932392904838,21.443295500836005,21.626489639282227,13283600,0.0,0,0.008543056041807162
2020-02-20,21.58792378311577,22.00252021312474,21.578281791833955,21.828968048095703,20458200,0.0,0,0.009362518475753756
2020-02-21,21.751833801517982,21.963953930159377,21.703625684475004,21.88681983947754,16987100,0.0,0,0.0026502302469988415
2020-02-24,21.481865534598555,21.63613371690267,21.17332733096853,21.308313369750977,21989400,0.0,0,-0.026431728043153302
2020-02-25,22.156788227268688,23.072757162842684,21.886819829516018,22.513534545898438,44019200,0.0,0,0.05656107807473765
2020-02-26,22.658160319755964,22.658160319755964,21.896459579467773,21.896459579467773,16657000,0.0,0,-0.027409066540512783
2020-02-27,21.462581627118663,21.558999701151397,20.951567122060432,21.096193313598633,23949800,0.0,0,-0.036547747043980894
2020-02-28,20.22843270528835,20.60446297999823,19.44744986231215,20.04524040222168,26358300,0.0,0,-0.049817182453457454
2020-03-02,20.151299133388232,21.096192161456933,20.025956931306343,21.0769100189209,15428100,0.0,0,0.05146706130722567
2020-03-03,21.01905898104109,21.05762694582044,19.67885346832883,20.00667381286621,19957500,0.0,0,-0.05077766167307862
2020-03-04,20.25735880160111,20.864789496761833,20.00667256325841,20.826223373413086,18364200,0.0,0,0.040963808787636946
2020-03-05,20.32485111251949,20.9226416624561,20.218791053896457,20.768373489379883,16562300,0.0,0,-0.002777742416181672
2020-03-06,20.141657667196824,20.720164255844175,20.141657667196824,20.643030166625977,12858900,0.0,0,-0.0060352979889350955
2020-03-09,19.24497310449353,19.563153297598927,18.242229925177995,18.28079605102539,14985100,0.0,0,-0.11443252742127263
2020-03-10,18.97761554445693,19.785380644663192,18.30609939774845,19.25984764099121,9319500,0.176,0,0.05355628864482109
2020-03-11,18.675921758274203,18.948419681621317,18.07253005210738,18.841367721557617,14195100,0.0,0,-0.021728101241202613
2020-03-12,16.933874063774986,18.072531212104415,15.912003073128092,17.04092788696289,12917200,0.0,0,-0.09555780987888307
2020-03-13,18.072529421222658,18.12119108887371,15.989858308330858,16.71976661682129,16605100,0.0,0,-0.018846466123907835
2020-03-16,15.298877983065681,15.298877983065681,13.93638195465891,14.0726318359375,16105100,0.0,0,-0.1583236681198995
2020-03-17,14.24781067796882,14.734416222498988,13.245402587985653,14.014239311218262,20724700,0.0,0,-0.004149367751533184
2020-03-18,13.187010079032712,13.624954871417273,12.388976376866609,12.758796691894531,11237900,0.0,0,-0.08958335814336782
2020-03-19,12.661476491425304,14.31593515720259,12.204067019691548,14.014239311218262,13536500,0.0,0,0.09839819926915938
2020-03-20,14.033703398129877,14.403523708053884,13.225938301865408,13.5762939453125,17318900,0.0,0,-0.03125002764546703
2020-03-23,13.41084841212614,13.586026703390763,12.62254795768816,13.332991600036621,15106500,0.0,0,-0.017921116488486488
2020-03-24,13.907186022018408,15.22102132537839,13.634687184863695,15.055575370788574,14245700,0.0,0,0.1291970941275642
2020-03-25,15.065306655299052,16.34994494828928,14.471648247080376,14.967986106872559,14110600,0.0,0,-0.005817729429720808
2020-03-26,15.113966604142687,17.72217145888725,14.899860851911745,17.45940589904785,20615300,0.0,0,0.16644990009920946
2020-03-27,16.54458942003028,16.84628435440942,15.688164431509419,16.408340454101562,11273200,0.0,0,-0.060200527499255196
2020-03-30,16.476463432249638,17.605388105774757,16.106642192429437,17.362085342407227,11892700,0.0,0,0.05812561550472095
2020-03-31,17.362086023133813,17.488602648294126,16.476464078253066,16.89494514465332,16771900,0.0,0,-0.026905765554147254
2020-04-01,15.814679891250282,16.223428614997324,14.218613401946289,14.442452430725098,18685400,0.0,0,-0.14516133038196655
2020-04-02,14.413256028435695,15.39619848148373,14.354862957183409,15.07503890991211,15832200,0.0,0,0.04380048902506606
2020-04-03,14.97771819865895,15.279413100480982,13.829328877607214,14.092095375061035,12047500,0.0,0,-0.06520338293818739
2020-04-06,14.81227316713248,15.045843607834286,14.530041985919524,14.598166465759277,21196000,0.0,0,0.03591169923486626
2020-04-07,15.279412880810444,15.658965514038476,14.676022157714897,14.714950561523438,23111100,0.0,0,0.007999915334441665
2020-04-08,15.026377958263026,15.707625496513856,14.909592745545144,15.298877716064453,21466300,0.0,0,0.03968257671676212
2020-04-09,15.60057408746718,16.048250287722198,15.40593113137634,15.542181015014648,14773100,0.0,0,0.01590334294225504
2020-04-13,15.522716536096539,15.522716536096539,14.997182590166437,15.123700141906738,9803100,0.0,0,-0.02692549216249851
2020-04-14,15.48378840297512,15.717358843477706,15.113968074782813,15.493520736694336,17585800,0.0,0,0.02445304993603048
2020-04-15,15.08477201461792,15.13343275512907,14.530041985919524,14.598166465759277,9487300,0.0,0,-0.0577889484353632
2020-04-16,14.646826868707162,14.929058043415576,14.160221331063246,14.83173656463623,12117400,0.0,0,0.015999961325609213
2020-04-17,15.036112144547557,15.308611007807961,14.948522992182236,15.10423755645752,17718700,0.0,0,0.018372831167391634
2020-04-20,14.812273604050576,15.075040125559333,14.500845412468866,14.948522567749023,16571900,0.0,0,-0.010309357763108262
2020-04-21,14.656559227396144,14.80254051768961,14.014239136976233,14.033703804016113,12232300,0.0,0,-0.06119793843082555
2020-04-22,14.403523531849869,14.500844078664754,14.121292368271874,14.393791198730469,12847100,0.0,0,0.025658756928538473
2020-04-23,14.491113307938406,14.69548767175928,14.199149798461956,14.22834587097168,11357300,0.0,0,-0.01149421479543078
