Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2020-01-17,114.58999633789062,115.56999969482422,113.58999633789062,114.73999786376953,1376300,0,0,0.008260059637996697
2020-01-21,113.97000122070312,115.75,113.91999816894531,114.87000274658203,1001500,0,0,0.0011330389160966181
2020-01-22,115.70999908447266,118.2300033569336,115.55000305175781,116.33000183105469,1281700,0,0,0.012710011748616301
2020-01-23,116.47000122070312,118.77999877929688,115.6500015258789,118.68000030517578,2014400,0,0,0.02020113846068683
2020-01-24,115.87999725341797,117.3949966430664,112.27999877929688,113.38999938964844,2412000,0,0,-0.044573651010486603
2020-01-27,111.0999984741211,111.68000030517578,108.52999877929688,109.9800033569336,1739400,0,0,-0.03007316386868375
2020-01-28,110.91999816894531,114.06999969482422,110.23500061035156,113.55999755859375,1704500,0,0,0.03255131926157073
2020-01-29,114.02999877929688,114.69999694824219,111.43000030517578,112.56999969482422,2187300,0,0,-0.008717839776799186
2020-01-30,121.61000061035156,122.36499786376953,109.37000274658203,111.79000091552734,5783200,0,0,-0.006929011116740158
2020-01-31,110.77999877929688,111.08000183105469,105.12000274658203,105.86000061035156,3557600,0,0,-0.0530458919099277
2020-02-03,106.16000366210938,108.41999816894531,105.93000030517578,107.55999755859375,1939800,0,0,0.016058916856608763
2020-02-04,110.05000305175781,110.5,107.61000061035156,107.88999938964844,1961100,0,0,0.003068072132252686
2020-02-05,109.5999984741211,111.3499984741211,108.72000122070312,111.31999969482422,1773900,0,0,0.03179164264139267
2020-02-06,111.4000015258789,111.7699966430664,109.2699966430664,109.7699966430664,1802800,0,0,-0.013923850664813497
2020-02-07,108.26000213623047,108.51000213623047,104.86000061035156,105.1500015258789,2422400,0,0,-0.0420879589912907
2020-02-10,103.75,105.36000061035156,102.87999725341797,105.3499984741211,1867800,0,0,0.0019020156475506589
2020-02-11,106.44999694824219,110.05000305175781,106.44999694824219,108.58999633789062,1625300,0,0,0.030754607600354422
2020-02-12,110.0,112.2699966430664,109.2249984741211,111.7300033569336,1584300,0,0,0.028916172068672585
2020-02-13,110.1500015258789,111.36000061035156,108.62000274658203,109.16999816894531,1649300,0,0,-0.022912423799094195
2020-02-14,109.95999908447266,110.36000061035156,105.23500061035156,106.0199966430664,1660900,0,0,-0.028854095252471623
