Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2020-01-17,191.66934132245015,193.76951188960481,190.4508563310672,193.74969482421875,1157300,0.0,0,0.013367831649917727
2020-01-21,193.57137851825345,195.16631223010447,192.8878484554537,193.71006774902344,1273100,0.0,0,-0.00020452716186869502
2020-01-22,194.63137915333627,195.64183793614228,193.8388627573314,194.56202697753906,1408200,0.0,0,0.004398115381485823
2020-01-23,195.21584328346057,196.60275067835184,193.90820415135457,196.44424438476562,1253300,0.0,0,0.009674125195271888
2020-01-24,196.69192217218963,197.42498739178535,195.1564244389384,196.15696716308594,891100,0.0,0,-0.0014623855363102845
2020-01-27,194.35399551375318,195.56257958442274,193.6308313127763,194.90875244140625,1156700,0.0,0,-0.006363346353341126
2020-01-28,195.04744202822448,197.00890834485045,194.32427782593177,196.3253631591797,894900,0.0,0,0.007268071341225646
2020-01-29,197.13769782583273,197.80142594931715,195.85977668694326,195.95883178710938,587700,0.0,0,-0.0018669588390020087
2020-01-30,195.7508088118577,197.8113302757361,194.4332535177864,197.6132049560547,654100,0.0,0,0.00844245270222177
2020-01-31,196.41453951478047,197.38536417510846,193.73980987412568,194.27474975585938,1095000,0.0,0,-0.01689388723257501
2020-02-03,195.21587286414075,199.93133755890722,194.36392030201023,199.64404296875,1612700,0.0,0,0.027637627739261594
2020-02-04,200.42665135628565,202.66549632806766,199.85207731234289,201.5460662841797,1388800,0.0,0,0.009527072719757612
2020-02-05,202.90323928904436,204.56751008148845,200.59504232505324,204.369384765625,1443900,0.0,0,0.014008303577924597
2020-02-06,204.56752189117924,205.23125005143478,203.37875481137834,205.17181396484375,1235600,0.0,0,0.003926366956278571
2020-02-07,205.04300182020995,205.55813970399404,203.19050679589856,203.71554565429688,832200,0.0,0,-0.007097799070960087
2020-02-10,203.07166035546896,203.79482460968282,202.41783316431983,203.02212524414062,877500,0.0,0,-0.003403865954014984
2020-02-11,202.88343201665847,203.9533269131604,202.60605353786096,202.70510864257812,901100,0.0,0,-0.0015614879470957632
2020-02-12,203.71555643041287,205.5581505775793,202.89332201418344,204.884521484375,1100000,0.0,0,0.010751642405025574
2020-02-13,204.42882250761252,206.6973853572435,203.38864569589816,205.1222686767578,1088300,0.0,0,0.0011603960643797873
2020-02-14,205.57797549581545,206.18226755414943,204.5576157259062,205.36993408203125,1377300,0.0,0,0.0012074037932161552
2020-02-18,205.2411445933789,207.7078479215354,202.7942734481224,205.73646545410156,1355800,0.0,0,0.001784737253330837
2020-02-19,206.66767098322623,208.73812366812393,206.2714203412516,208.34185791015625,1200800,0.0,0,0.01266373683587907
2020-02-20,208.03475802937297,209.26315918520856,203.1013665714401,204.37928771972656,1200200,0.0,0,-0.019019558672355052
2020-02-21,203.88396436581502,206.87570651039056,203.66602198413113,205.5581512451172,1053800,0.0,0,0.005768018562660071
2020-02-24,201.93239500749027,203.58676478757138,200.36717935014585,200.624755859375,1307000,0.0,0,-0.023999998812303858
2020-02-25,200.1096179254972,201.50642631212224,191.90710608317698,192.95718383789062,1285800,0.0,0,-0.03821847402949041
